data,timeStamp,dataType,units,sensorType,supervisorID
35.06,03/22/2020-23:52:32,Humidity,%,BME280,2
840.68,03/22/2020-23:52:32,Pressure,hPa,BME280,2
1547.03,03/22/2020-23:52:32,Elevation,m,BME280,2
180.4644119,03/22/2020-17:52:32,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03575,03/22/2020-17:52:32,raw Voltage,V,ADC1115_Pyra,1
180.4644119,03/22/2020-17:52:33,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03575,03/22/2020-17:52:33,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:33,Temperature,C,BME280,2
35.19,03/22/2020-23:52:33,Humidity,%,BME280,2
840.59,03/22/2020-23:52:33,Pressure,hPa,BME280,2
1548.06,03/22/2020-23:52:33,Elevation,m,BME280,2
179.8334175,03/22/2020-17:52:34,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:52:34,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:52:35,Temperature,C,BME280,2
35.14,03/22/2020-23:52:35,Humidity,%,BME280,2
840.54,03/22/2020-23:52:35,Pressure,hPa,BME280,2
1549.53,03/22/2020-23:52:35,Elevation,m,BME280,2
179.8334175,03/22/2020-17:52:35,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:52:35,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:36,Temperature,C,BME280,2
35.07,03/22/2020-23:52:36,Humidity,%,BME280,2
840.64,03/22/2020-23:52:36,Pressure,hPa,BME280,2
1547.49,03/22/2020-23:52:36,Elevation,m,BME280,2
179.8334175,03/22/2020-17:52:36,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:52:36,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:37,Temperature,C,BME280,2
35.13,03/22/2020-23:52:37,Humidity,%,BME280,2
840.55,03/22/2020-23:52:37,Pressure,hPa,BME280,2
1548.44,03/22/2020-23:52:37,Elevation,m,BME280,2
179.8334175,03/22/2020-17:52:37,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:52:37,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:52:38,Temperature,C,BME280,2
35.18,03/22/2020-23:52:38,Humidity,%,BME280,2
840.68,03/22/2020-23:52:38,Pressure,hPa,BME280,2
1547.69,03/22/2020-23:52:38,Elevation,m,BME280,2
180.4644119,03/22/2020-17:52:38,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03575,03/22/2020-17:52:38,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:52:39,Temperature,C,BME280,2
35.06,03/22/2020-23:52:39,Humidity,%,BME280,2
840.73,03/22/2020-23:52:39,Pressure,hPa,BME280,2
1547.34,03/22/2020-23:52:39,Elevation,m,BME280,2
180.4644119,03/22/2020-17:52:39,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03575,03/22/2020-17:52:39,raw Voltage,V,ADC1115_Pyra,1
179.202423,03/22/2020-17:52:40,solar irradiance,w/m^2,ADC1115_Pyra,1
0.0355,03/22/2020-17:52:40,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:40,Temperature,C,BME280,2
34.97,03/22/2020-23:52:40,Humidity,%,BME280,2
840.75,03/22/2020-23:52:40,Pressure,hPa,BME280,2
1547.23,03/22/2020-23:52:40,Elevation,m,BME280,2
179.8334175,03/22/2020-17:52:41,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:52:41,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:42,Temperature,C,BME280,2
34.94,03/22/2020-23:52:42,Humidity,%,BME280,2
840.78,03/22/2020-23:52:42,Pressure,hPa,BME280,2
1546.53,03/22/2020-23:52:42,Elevation,m,BME280,2
180.4644119,03/22/2020-17:52:42,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03575,03/22/2020-17:52:42,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:43,Temperature,C,BME280,2
35.13,03/22/2020-23:52:43,Humidity,%,BME280,2
840.76,03/22/2020-23:52:43,Pressure,hPa,BME280,2
1546.29,03/22/2020-23:52:43,Elevation,m,BME280,2
180.4644119,03/22/2020-17:52:43,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03575,03/22/2020-17:52:43,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:44,Temperature,C,BME280,2
35.24,03/22/2020-23:52:44,Humidity,%,BME280,2
840.78,03/22/2020-23:52:44,Pressure,hPa,BME280,2
1546.69,03/22/2020-23:52:44,Elevation,m,BME280,2
180.4644119,03/22/2020-17:52:44,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03575,03/22/2020-17:52:44,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:45,Temperature,C,BME280,2
35.31,03/22/2020-23:52:45,Humidity,%,BME280,2
840.8,03/22/2020-23:52:45,Pressure,hPa,BME280,2
1546.24,03/22/2020-23:52:45,Elevation,m,BME280,2
179.8334175,03/22/2020-17:52:45,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:52:45,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:46,Temperature,C,BME280,2
35.22,03/22/2020-23:52:46,Humidity,%,BME280,2
840.69,03/22/2020-23:52:46,Pressure,hPa,BME280,2
1546.8,03/22/2020-23:52:46,Elevation,m,BME280,2
180.4644119,03/22/2020-17:52:46,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03575,03/22/2020-17:52:46,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:47,Temperature,C,BME280,2
35.21,03/22/2020-23:52:47,Humidity,%,BME280,2
840.78,03/22/2020-23:52:47,Pressure,hPa,BME280,2
1546.51,03/22/2020-23:52:47,Elevation,m,BME280,2
180.4644119,03/22/2020-17:52:47,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03575,03/22/2020-17:52:47,raw Voltage,V,ADC1115_Pyra,1
179.8334175,03/22/2020-17:52:49,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:52:49,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:49,Temperature,C,BME280,2
35.18,03/22/2020-23:52:49,Humidity,%,BME280,2
840.73,03/22/2020-23:52:49,Pressure,hPa,BME280,2
1546.83,03/22/2020-23:52:49,Elevation,m,BME280,2
180.4644119,03/22/2020-17:52:50,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03575,03/22/2020-17:52:50,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:50,Temperature,C,BME280,2
35.23,03/22/2020-23:52:50,Humidity,%,BME280,2
840.72,03/22/2020-23:52:50,Pressure,hPa,BME280,2
1546.68,03/22/2020-23:52:50,Elevation,m,BME280,2
179.8334175,03/22/2020-17:52:51,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:52:51,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:52:51,Temperature,C,BME280,2
35.09,03/22/2020-23:52:51,Humidity,%,BME280,2
840.77,03/22/2020-23:52:51,Pressure,hPa,BME280,2
1546.63,03/22/2020-23:52:51,Elevation,m,BME280,2
179.202423,03/22/2020-17:52:52,solar irradiance,w/m^2,ADC1115_Pyra,1
0.0355,03/22/2020-17:52:52,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:52,Temperature,C,BME280,2
35.22,03/22/2020-23:52:52,Humidity,%,BME280,2
840.81,03/22/2020-23:52:52,Pressure,hPa,BME280,2
1545.91,03/22/2020-23:52:52,Elevation,m,BME280,2
179.8334175,03/22/2020-17:52:53,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:52:53,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:52:53,Temperature,C,BME280,2
35.22,03/22/2020-23:52:53,Humidity,%,BME280,2
840.78,03/22/2020-23:52:53,Pressure,hPa,BME280,2
1546.32,03/22/2020-23:52:53,Elevation,m,BME280,2
179.8334175,03/22/2020-17:52:54,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:52:54,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:52:55,Temperature,C,BME280,2
35,03/22/2020-23:52:55,Humidity,%,BME280,2
840.8,03/22/2020-23:52:55,Pressure,hPa,BME280,2
1546.39,03/22/2020-23:52:55,Elevation,m,BME280,2
179.8334175,03/22/2020-17:52:55,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:52:55,raw Voltage,V,ADC1115_Pyra,1
179.202423,03/22/2020-17:52:56,solar irradiance,w/m^2,ADC1115_Pyra,1
0.0355,03/22/2020-17:52:56,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:56,Temperature,C,BME280,2
35,03/22/2020-23:52:56,Humidity,%,BME280,2
840.68,03/22/2020-23:52:56,Pressure,hPa,BME280,2
1547.46,03/22/2020-23:52:56,Elevation,m,BME280,2
179.202423,03/22/2020-17:52:57,solar irradiance,w/m^2,ADC1115_Pyra,1
0.0355,03/22/2020-17:52:57,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:57,Temperature,C,BME280,2
35.08,03/22/2020-23:52:57,Humidity,%,BME280,2
840.73,03/22/2020-23:52:57,Pressure,hPa,BME280,2
1546.94,03/22/2020-23:52:57,Elevation,m,BME280,2
179.8334175,03/22/2020-17:52:58,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:52:58,raw Voltage,V,ADC1115_Pyra,1
17.27,03/22/2020-23:52:58,Temperature,C,BME280,2
35.28,03/22/2020-23:52:58,Humidity,%,BME280,2
840.75,03/22/2020-23:52:58,Pressure,hPa,BME280,2
1546.7,03/22/2020-23:52:58,Elevation,m,BME280,2
179.8334175,03/22/2020-17:52:59,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:52:59,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:52:59,Temperature,C,BME280,2
35.28,03/22/2020-23:52:59,Humidity,%,BME280,2
840.77,03/22/2020-23:52:59,Pressure,hPa,BME280,2
1546.58,03/22/2020-23:52:59,Elevation,m,BME280,2
179.8334175,03/22/2020-17:53:00,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:53:00,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:00,Temperature,C,BME280,2
35.01,03/22/2020-23:53:00,Humidity,%,BME280,2
840.71,03/22/2020-23:53:00,Pressure,hPa,BME280,2
1546.7,03/22/2020-23:53:00,Elevation,m,BME280,2
179.8334175,03/22/2020-17:53:01,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:53:01,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:02,Temperature,C,BME280,2
35.1,03/22/2020-23:53:02,Humidity,%,BME280,2
840.68,03/22/2020-23:53:02,Pressure,hPa,BME280,2
1547.48,03/22/2020-23:53:02,Elevation,m,BME280,2
179.8334175,03/22/2020-17:53:02,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035625,03/22/2020-17:53:02,raw Voltage,V,ADC1115_Pyra,1
179.202423,03/22/2020-17:53:03,solar irradiance,w/m^2,ADC1115_Pyra,1
0.0355,03/22/2020-17:53:03,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:03,Temperature,C,BME280,2
35.24,03/22/2020-23:53:03,Humidity,%,BME280,2
840.74,03/22/2020-23:53:03,Pressure,hPa,BME280,2
1546.86,03/22/2020-23:53:03,Elevation,m,BME280,2
179.202423,03/22/2020-17:53:04,solar irradiance,w/m^2,ADC1115_Pyra,1
0.0355,03/22/2020-17:53:04,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:04,Temperature,C,BME280,2
34.98,03/22/2020-23:53:04,Humidity,%,BME280,2
840.71,03/22/2020-23:53:04,Pressure,hPa,BME280,2
1547.29,03/22/2020-23:53:04,Elevation,m,BME280,2
177.9404341,03/22/2020-17:53:05,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03525,03/22/2020-17:53:05,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:05,Temperature,C,BME280,2
35.05,03/22/2020-23:53:05,Humidity,%,BME280,2
840.67,03/22/2020-23:53:05,Pressure,hPa,BME280,2
1547.84,03/22/2020-23:53:05,Elevation,m,BME280,2
179.202423,03/22/2020-17:53:06,solar irradiance,w/m^2,ADC1115_Pyra,1
0.0355,03/22/2020-17:53:06,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:06,Temperature,C,BME280,2
34.99,03/22/2020-23:53:06,Humidity,%,BME280,2
840.54,03/22/2020-23:53:06,Pressure,hPa,BME280,2
1548.66,03/22/2020-23:53:06,Elevation,m,BME280,2
179.202423,03/22/2020-17:53:07,solar irradiance,w/m^2,ADC1115_Pyra,1
0.0355,03/22/2020-17:53:07,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:07,Temperature,C,BME280,2
34.92,03/22/2020-23:53:07,Humidity,%,BME280,2
840.63,03/22/2020-23:53:07,Pressure,hPa,BME280,2
1547.54,03/22/2020-23:53:07,Elevation,m,BME280,2
178.5714286,03/22/2020-17:53:08,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035375,03/22/2020-17:53:08,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:09,Temperature,C,BME280,2
35.08,03/22/2020-23:53:09,Humidity,%,BME280,2
840.68,03/22/2020-23:53:09,Pressure,hPa,BME280,2
1547.55,03/22/2020-23:53:09,Elevation,m,BME280,2
179.202423,03/22/2020-17:53:09,solar irradiance,w/m^2,ADC1115_Pyra,1
0.0355,03/22/2020-17:53:09,raw Voltage,V,ADC1115_Pyra,1
178.5714286,03/22/2020-17:53:10,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035375,03/22/2020-17:53:10,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:10,Temperature,C,BME280,2
35.02,03/22/2020-23:53:10,Humidity,%,BME280,2
840.65,03/22/2020-23:53:10,Pressure,hPa,BME280,2
1547.8,03/22/2020-23:53:10,Elevation,m,BME280,2
177.9404341,03/22/2020-17:53:11,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03525,03/22/2020-17:53:11,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:11,Temperature,C,BME280,2
34.97,03/22/2020-23:53:11,Humidity,%,BME280,2
840.74,03/22/2020-23:53:11,Pressure,hPa,BME280,2
1547.03,03/22/2020-23:53:11,Elevation,m,BME280,2
177.9404341,03/22/2020-17:53:12,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03525,03/22/2020-17:53:12,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:12,Temperature,C,BME280,2
35.09,03/22/2020-23:53:12,Humidity,%,BME280,2
840.66,03/22/2020-23:53:12,Pressure,hPa,BME280,2
1547.46,03/22/2020-23:53:12,Elevation,m,BME280,2
177.9404341,03/22/2020-17:53:13,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03525,03/22/2020-17:53:13,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:13,Temperature,C,BME280,2
35.17,03/22/2020-23:53:13,Humidity,%,BME280,2
840.69,03/22/2020-23:53:13,Pressure,hPa,BME280,2
1547.29,03/22/2020-23:53:13,Elevation,m,BME280,2
178.5714286,03/22/2020-17:53:14,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035375,03/22/2020-17:53:14,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:15,Temperature,C,BME280,2
35.03,03/22/2020-23:53:15,Humidity,%,BME280,2
840.66,03/22/2020-23:53:15,Pressure,hPa,BME280,2
1547.59,03/22/2020-23:53:15,Elevation,m,BME280,2
178.5714286,03/22/2020-17:53:15,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035375,03/22/2020-17:53:15,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:16,Temperature,C,BME280,2
35.32,03/22/2020-23:53:16,Humidity,%,BME280,2
840.67,03/22/2020-23:53:16,Pressure,hPa,BME280,2
1547.88,03/22/2020-23:53:16,Elevation,m,BME280,2
178.5714286,03/22/2020-17:53:16,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035375,03/22/2020-17:53:16,raw Voltage,V,ADC1115_Pyra,1
179.202423,03/22/2020-17:53:17,solar irradiance,w/m^2,ADC1115_Pyra,1
0.0355,03/22/2020-17:53:17,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:17,Temperature,C,BME280,2
35.16,03/22/2020-23:53:17,Humidity,%,BME280,2
840.74,03/22/2020-23:53:17,Pressure,hPa,BME280,2
1546.65,03/22/2020-23:53:17,Elevation,m,BME280,2
179.202423,03/22/2020-17:53:18,solar irradiance,w/m^2,ADC1115_Pyra,1
0.0355,03/22/2020-17:53:18,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:18,Temperature,C,BME280,2
35.3,03/22/2020-23:53:18,Humidity,%,BME280,2
840.72,03/22/2020-23:53:18,Pressure,hPa,BME280,2
1546.61,03/22/2020-23:53:18,Elevation,m,BME280,2
178.5714286,03/22/2020-17:53:19,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035375,03/22/2020-17:53:19,raw Voltage,V,ADC1115_Pyra,1
17.25,03/22/2020-23:53:19,Temperature,C,BME280,2
35.24,03/22/2020-23:53:19,Humidity,%,BME280,2
840.72,03/22/2020-23:53:19,Pressure,hPa,BME280,2
1546.85,03/22/2020-23:53:19,Elevation,m,BME280,2
178.5714286,03/22/2020-17:53:20,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035375,03/22/2020-17:53:20,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:20,Temperature,C,BME280,2
34.97,03/22/2020-23:53:20,Humidity,%,BME280,2
840.71,03/22/2020-23:53:20,Pressure,hPa,BME280,2
1547.05,03/22/2020-23:53:20,Elevation,m,BME280,2
177.9404341,03/22/2020-17:53:21,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03525,03/22/2020-17:53:21,raw Voltage,V,ADC1115_Pyra,1
17.25,03/22/2020-23:53:22,Temperature,C,BME280,2
35.05,03/22/2020-23:53:22,Humidity,%,BME280,2
840.74,03/22/2020-23:53:22,Pressure,hPa,BME280,2
1547.53,03/22/2020-23:53:22,Elevation,m,BME280,2
177.9404341,03/22/2020-17:53:22,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03525,03/22/2020-17:53:22,raw Voltage,V,ADC1115_Pyra,1
17.25,03/22/2020-23:53:23,Temperature,C,BME280,2
35.06,03/22/2020-23:53:23,Humidity,%,BME280,2
840.76,03/22/2020-23:53:23,Pressure,hPa,BME280,2
1546.19,03/22/2020-23:53:23,Elevation,m,BME280,2
178.5714286,03/22/2020-17:53:23,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035375,03/22/2020-17:53:23,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:24,Temperature,C,BME280,2
35.13,03/22/2020-23:53:24,Humidity,%,BME280,2
840.76,03/22/2020-23:53:24,Pressure,hPa,BME280,2
1547.12,03/22/2020-23:53:24,Elevation,m,BME280,2
177.9404341,03/22/2020-17:53:24,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03525,03/22/2020-17:53:24,raw Voltage,V,ADC1115_Pyra,1
178.5714286,03/22/2020-17:53:25,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035375,03/22/2020-17:53:25,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:25,Temperature,C,BME280,2
35.02,03/22/2020-23:53:25,Humidity,%,BME280,2
840.61,03/22/2020-23:53:25,Pressure,hPa,BME280,2
1547.95,03/22/2020-23:53:25,Elevation,m,BME280,2
177.9404341,03/22/2020-17:53:26,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03525,03/22/2020-17:53:26,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:26,Temperature,C,BME280,2
35.32,03/22/2020-23:53:26,Humidity,%,BME280,2
840.62,03/22/2020-23:53:26,Pressure,hPa,BME280,2
1547.43,03/22/2020-23:53:26,Elevation,m,BME280,2
178.5714286,03/22/2020-17:53:27,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035375,03/22/2020-17:53:27,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:27,Temperature,C,BME280,2
35.13,03/22/2020-23:53:27,Humidity,%,BME280,2
840.59,03/22/2020-23:53:27,Pressure,hPa,BME280,2
1547.75,03/22/2020-23:53:27,Elevation,m,BME280,2
178.5714286,03/22/2020-17:53:28,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035375,03/22/2020-17:53:28,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:29,Temperature,C,BME280,2
35.07,03/22/2020-23:53:29,Humidity,%,BME280,2
840.68,03/22/2020-23:53:29,Pressure,hPa,BME280,2
1547.36,03/22/2020-23:53:29,Elevation,m,BME280,2
178.5714286,03/22/2020-17:53:29,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035375,03/22/2020-17:53:29,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:30,Temperature,C,BME280,2
35.2,03/22/2020-23:53:30,Humidity,%,BME280,2
840.58,03/22/2020-23:53:30,Pressure,hPa,BME280,2
1548.9,03/22/2020-23:53:30,Elevation,m,BME280,2
177.9404341,03/22/2020-17:53:30,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03525,03/22/2020-17:53:30,raw Voltage,V,ADC1115_Pyra,1
17.25,03/22/2020-23:53:31,Temperature,C,BME280,2
35.26,03/22/2020-23:53:31,Humidity,%,BME280,2
840.53,03/22/2020-23:53:31,Pressure,hPa,BME280,2
1549.64,03/22/2020-23:53:31,Elevation,m,BME280,2
178.5714286,03/22/2020-17:53:31,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035375,03/22/2020-17:53:31,raw Voltage,V,ADC1115_Pyra,1
177.9404341,03/22/2020-17:53:32,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03525,03/22/2020-17:53:32,raw Voltage,V,ADC1115_Pyra,1
17.25,03/22/2020-23:53:32,Temperature,C,BME280,2
35.19,03/22/2020-23:53:32,Humidity,%,BME280,2
840.53,03/22/2020-23:53:32,Pressure,hPa,BME280,2
1548.58,03/22/2020-23:53:32,Elevation,m,BME280,2
178.5714286,03/22/2020-17:53:33,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035375,03/22/2020-17:53:33,raw Voltage,V,ADC1115_Pyra,1
17.25,03/22/2020-23:53:33,Temperature,C,BME280,2
35.07,03/22/2020-23:53:33,Humidity,%,BME280,2
840.51,03/22/2020-23:53:33,Pressure,hPa,BME280,2
1548.8,03/22/2020-23:53:33,Elevation,m,BME280,2
177.9404341,03/22/2020-17:53:34,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03525,03/22/2020-17:53:34,raw Voltage,V,ADC1115_Pyra,1
17.25,03/22/2020-23:53:35,Temperature,C,BME280,2
35.15,03/22/2020-23:53:35,Humidity,%,BME280,2
840.57,03/22/2020-23:53:35,Pressure,hPa,BME280,2
1548.28,03/22/2020-23:53:35,Elevation,m,BME280,2
177.3094397,03/22/2020-17:53:35,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035125,03/22/2020-17:53:35,raw Voltage,V,ADC1115_Pyra,1
17.25,03/22/2020-23:53:36,Temperature,C,BME280,2
35.21,03/22/2020-23:53:36,Humidity,%,BME280,2
840.68,03/22/2020-23:53:36,Pressure,hPa,BME280,2
1546.78,03/22/2020-23:53:36,Elevation,m,BME280,2
177.9404341,03/22/2020-17:53:36,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03525,03/22/2020-17:53:36,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:37,Temperature,C,BME280,2
35.04,03/22/2020-23:53:37,Humidity,%,BME280,2
840.69,03/22/2020-23:53:37,Pressure,hPa,BME280,2
1547.21,03/22/2020-23:53:37,Elevation,m,BME280,2
177.9404341,03/22/2020-17:53:37,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03525,03/22/2020-17:53:37,raw Voltage,V,ADC1115_Pyra,1
17.25,03/22/2020-23:53:38,Temperature,C,BME280,2
35.1,03/22/2020-23:53:38,Humidity,%,BME280,2
840.65,03/22/2020-23:53:38,Pressure,hPa,BME280,2
1547.01,03/22/2020-23:53:38,Elevation,m,BME280,2
177.9404341,03/22/2020-17:53:38,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03525,03/22/2020-17:53:38,raw Voltage,V,ADC1115_Pyra,1
177.3094397,03/22/2020-17:53:39,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035125,03/22/2020-17:53:39,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:39,Temperature,C,BME280,2
35.19,03/22/2020-23:53:39,Humidity,%,BME280,2
840.66,03/22/2020-23:53:39,Pressure,hPa,BME280,2
1547.39,03/22/2020-23:53:39,Elevation,m,BME280,2
177.3094397,03/22/2020-17:53:40,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035125,03/22/2020-17:53:40,raw Voltage,V,ADC1115_Pyra,1
17.25,03/22/2020-23:53:40,Temperature,C,BME280,2
35.27,03/22/2020-23:53:40,Humidity,%,BME280,2
840.69,03/22/2020-23:53:40,Pressure,hPa,BME280,2
1547.28,03/22/2020-23:53:40,Elevation,m,BME280,2
177.3094397,03/22/2020-17:53:41,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035125,03/22/2020-17:53:41,raw Voltage,V,ADC1115_Pyra,1
17.25,03/22/2020-23:53:42,Temperature,C,BME280,2
35.01,03/22/2020-23:53:42,Humidity,%,BME280,2
840.61,03/22/2020-23:53:42,Pressure,hPa,BME280,2
1547.44,03/22/2020-23:53:42,Elevation,m,BME280,2
177.3094397,03/22/2020-17:53:42,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035125,03/22/2020-17:53:42,raw Voltage,V,ADC1115_Pyra,1
17.25,03/22/2020-23:53:43,Temperature,C,BME280,2
35.27,03/22/2020-23:53:43,Humidity,%,BME280,2
840.63,03/22/2020-23:53:43,Pressure,hPa,BME280,2
1547.15,03/22/2020-23:53:43,Elevation,m,BME280,2
177.9404341,03/22/2020-17:53:43,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03525,03/22/2020-17:53:43,raw Voltage,V,ADC1115_Pyra,1
17.26,03/22/2020-23:53:44,Temperature,C,BME280,2
35.02,03/22/2020-23:53:44,Humidity,%,BME280,2
840.62,03/22/2020-23:53:44,Pressure,hPa,BME280,2
1547.99,03/22/2020-23:53:44,Elevation,m,BME280,2
177.3094397,03/22/2020-17:53:44,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035125,03/22/2020-17:53:44,raw Voltage,V,ADC1115_Pyra,1
17.25,03/22/2020-23:53:45,Temperature,C,BME280,2
35.3,03/22/2020-23:53:45,Humidity,%,BME280,2
840.7,03/22/2020-23:53:45,Pressure,hPa,BME280,2
1547.11,03/22/2020-23:53:45,Elevation,m,BME280,2
177.3094397,03/22/2020-17:53:45,solar irradiance,w/m^2,ADC1115_Pyra,1
0.035125,03/22/2020-17:53:45,raw Voltage,V,ADC1115_Pyra,1
177.3094397,03/22/2020-17:53:46,solar irradiance,w/m^2,ADC1115_Pyra,1
